date,high,low,open,close,volume,quoteVolume,weightedAverage
1500024900,0.0866764,0.08654133,0.08655,0.0866,35.70933856,412.40111909,0.08658884
1500025200,0.08658,0.08625963,0.08657722,0.08631521,22.02185108,254.56857192,0.08650655
1500025500,0.0863817,0.0862597,0.08637138,0.08637676,27.56650147,319.40365755,0.08630615
1500025800,0.08641156,0.0862597,0.0863817,0.08632001,9.35627594,108.42920416,0.08628926
1500026100,0.0863807,0.0863,0.08632001,0.08633002,5.79125073,67.08415425,0.08632814
1500026400,0.08638,0.0862,0.08637999,0.08620681,22.56559776,261.52611924,0.08628429
1500026700,0.0863,0.08609453,0.08620728,0.08618761,20.50531196,237.86372349,0.08620613
1500027000,0.08624582,0.08607748,0.08618763,0.08609618,23.90539083,277.55424376,0.08612871
1500027300,0.08638069,0.08609618,0.08609618,0.08637998,31.22796935,361.8425307,0.08630265
1500027600,0.08638035,0.08621584,0.08637998,0.0862159,26.58929382,308.10662034,0.086299
1500027900,0.08624462,0.0860782,0.0862159,0.08618804,10.65312914,123.63099703,0.08616875
1500028200,0.086183,0.08590002,0.08615001,0.08598534,46.97589591,546.07424345,0.08602474
1500028500,0.08624001,0.08591499,0.08592751,0.08619108,39.17209234,454.95684187,0.08610067
1500028800,0.08624467,0.086,0.08619108,0.08617139,19.07099007,221.34799195,0.0861584
1500029100,0.08617143,0.08599043,0.08617139,0.08610861,5.97716916,69.40764215,0.08611687
1500029400,0.08613659,0.08596361,0.08599043,0.0861,22.286999,259.06117281,0.08602986
1500029700,0.08616174,0.08596361,0.0861,0.0860735,20.2721867,235.59608872,0.08604636
1500030000,0.08617135,0.08603,0.08608136,0.08603,7.63551204,88.68456504,0.08609741
1500030300,0.0861639,0.0860624,0.08606424,0.08608073,14.07236003,163.48989907,0.08607479
1500030600,0.08617135,0.08608073,0.08608074,0.08615605,18.58341874,215.82055791,0.08610587
1500030900,0.08617149,0.086125,0.08612697,0.08617138,19.71680929,228.82328094,0.08616609
1500031200,0.08625364,0.08609008,0.08617149,0.08625364,20.62868267,239.41228111,0.08616384
1500031500,0.08636723,0.0862,0.08625364,0.08636723,19.52264763,226.23588848,0.08629332
1500031800,0.08636999,0.0862,0.08636723,0.08629697,12.24271131,141.79235808,0.08634253
1500032100,0.08630615,0.08620001,0.08629696,0.08625786,9.53397973,110.51038859,0.08627224
1500032400,0.08630614,0.08618205,0.08625786,0.08618205,14.23364383,165.03527055,0.08624607
1500032700,0.08636997,0.08609608,0.08630614,0.08632831,36.03823918,417.70417833,0.08627694
1500033000,0.08636997,0.0862,0.08624148,0.08636996,21.11283945,244.56915795,0.08632666
1500033300,0.08641475,0.08620975,0.08636996,0.08629275,25.56585557,296.32178932,0.08627733
1500033600,0.08636499,0.08608073,0.08629275,0.086086,92.9394091,1078.33595554,0.0861878
1500033900,0.0864583,0.086086,0.086086,0.08639999,25.74889229,298.48708015,0.08626467
1500034200,0.0864075,0.08608073,0.08639999,0.0861,150.70507652,1749.2695804,0.08615314
1500034500,0.08624117,0.086,0.0861837,0.086,54.15275794,629.36462688,0.08604353
1500034800,0.08600001,0.08535923,0.08600001,0.08535923,265.51270207,3093.19405933,0.08583771
1500035100,0.08549996,0.0848,0.0853666,0.08508299,271.9931507,3192.74962379,0.08519088
1500035400,0.08542499,0.08479899,0.085192,0.085265,233.6155918,2745.37075618,0.08509436
1500035700,0.0853939,0.08493,0.0852649,0.08500496,49.0027346,575.51153604,0.08514639
1500036000,0.08525368,0.085,0.0850981,0.08514956,96.84026719,1138.01013293,0.08509613
1500036300,0.08548997,0.08485308,0.08506701,0.08548996,97.31328321,1143.5658948,0.08509634
1500036600,0.085505,0.08479813,0.08548996,0.08499999,213.29428453,2506.61559808,0.08509253
1500036900,0.085,0.08412152,0.08499999,0.08464557,264.8582928,3129.76069018,0.08462573
1500037200,0.08458479,0.084242,0.08444774,0.0845,200.69312305,2376.4570534,0.08445055
1500037500,0.08489372,0.08425012,0.08440001,0.08489371,214.74463036,2539.91974908,0.0845478
1500037800,0.08496111,0.08431004,0.0848,0.084757,154.82520724,1830.00993525,0.08460347
1500038100,0.08479,0.084369,0.08465,0.08460699,81.51313714,962.93474311,0.08465073
1500038400,0.0848,0.0845,0.084607,0.0848,80.6035109,951.48567902,0.08471332
1500038700,0.0848,0.0845,0.08475,0.0845,48.21139194,569.86330271,0.08460167
1500039000,0.08485096,0.08430001,0.084575,0.08485096,106.37180536,1257.06929318,0.08461888
1500039300,0.08497874,0.084589,0.08484599,0.08462889,153.93076122,1815.04377646,0.08480829
1500039600,0.08497875,0.08462888,0.0847896,0.08481006,124.39412028,1466.5858804,0.08481884
1500039900,0.08497863,0.084751,0.08489998,0.084785,126.37735579,1489.50969794,0.08484493
1500040200,0.08497812,0.08465011,0.0847851,0.084785,89.09633138,1051.04340728,0.08476941
1500040500,0.08479151,0.084401,0.08479,0.08442301,229.93909847,2719.44585124,0.08455365
1500040800,0.0845,0.08379011,0.0845,0.08401,193.07946222,2294.42564237,0.08415154
1500041100,0.08412324,0.08369296,0.08401,0.08374,333.26269915,3972.81113298,0.08388586
1500041400,0.08420001,0.08363301,0.08391001,0.08420001,224.68205464,2679.48238737,0.08385278
1500041700,0.0845,0.0839,0.08420001,0.08439503,404.32900853,4799.47714708,0.08424438
1500042000,0.084395,0.08401202,0.08401202,0.08405511,49.2445617,584.44375446,0.08425885
1500042300,0.08413899,0.08378536,0.08413899,0.0839174,104.23080269,1241.46551747,0.08395787
1500042600,0.084272,0.08394,0.08399,0.08420998,92.24967471,1096.67640802,0.08411749
1500042900,0.08420998,0.08392001,0.08420998,0.084127,90.98121899,1081.53140757,0.08412258
1500043200,0.08492095,0.08415579,0.08415579,0.08479999,288.35297656,3409.10858303,0.0845831
1500043500,0.085,0.08466896,0.08481,0.08495909,147.78487475,1740.22976879,0.08492262
1500043800,0.0851,0.0848477,0.08495909,0.08486,164.91851753,1940.5378399,0.08498598
1500044100,0.08486093,0.08421514,0.08484711,0.08435154,108.93505235,1289.65866806,0.08446812
1500044400,0.0845,0.08430002,0.08437,0.08443,85.67321027,1014.94345396,0.0844118
1500044700,0.0847,0.084336,0.08438714,0.0847,159.84773898,1891.87933445,0.0844915
1500045000,0.08482,0.0845,0.084676,0.08469998,88.83711166,1049.1079157,0.08467871
1500045300,0.08507143,0.08467278,0.0846898,0.08473238,88.04932295,1037.60793247,0.08485798
1500045600,0.08489983,0.0846901,0.08478899,0.08469999,99.59477766,1174.8823712,0.08476999
1500045900,0.0848318,0.08464,0.08469999,0.08479999,58.0735353,685.5088188,0.08471595
1500046200,0.0849,0.08470621,0.08473502,0.08479172,34.85611329,410.86278343,0.08483638
1500046500,0.08515,0.08479167,0.08479172,0.0851,250.48572176,2946.91289376,0.08499936
1500046800,0.08508687,0.0847,0.08508687,0.0847503,113.83147661,1341.96781237,0.08482429
1500047100,0.0847503,0.0839,0.08470011,0.08399999,822.10725942,9773.8817749,0.08411266
1500047400,0.08418,0.08391001,0.084,0.08399999,393.6232752,4685.44169681,0.08400985
1500047700,0.08399998,0.08366666,0.08399998,0.08366667,102.0995882,1218.29827379,0.08380508
1500048000,0.08417998,0.08348874,0.08368308,0.083998,126.06956456,1506.45931641,0.083686
1500048300,0.083998,0.08335,0.08398599,0.08399699,282.22916237,3375.51327927,0.08361073
1500048600,0.08399933,0.08347827,0.08399699,0.08399933,394.44236919,4715.44542589,0.08364901
1500048900,0.08399933,0.08336231,0.08399933,0.08345887,176.86397203,2115.03386842,0.08362228
1500049200,0.0836431,0.08332193,0.08345473,0.08335005,160.2518863,1920.23033372,0.08345451
1500049500,0.0836431,0.083105,0.08335005,0.08343589,258.34488929,3104.89629674,0.08320564
1500049800,0.0836431,0.08322891,0.08334836,0.08346999,189.17105721,2266.53438607,0.08346269
1500050100,0.08421,0.08344424,0.08345,0.08392023,218.4291954,2605.09548397,0.0838469
1500050400,0.0845,0.08372002,0.08399199,0.08380658,226.80683404,2699.05691,0.08403188
1500050700,0.0845903,0.08380601,0.08399,0.08395,147.91988621,1760.63220944,0.08401521
1500051000,0.08412397,0.08350833,0.08393,0.08370516,375.14310984,4477.67406599,0.08378079
1500051300,0.08381682,0.08318375,0.08350834,0.0832,183.31149514,2194.45620406,0.0835339
1500051600,0.0837998,0.08288271,0.0832,0.083517,373.08436795,4486.68484058,0.08315368
1500051900,0.08388154,0.08330941,0.08351698,0.0838656,127.45395159,1523.76926964,0.08364386
1500052200,0.08389899,0.08379896,0.0838656,0.08389898,91.00881028,1084.94313282,0.08388348
1500052500,0.0839,0.08380003,0.08389898,0.08389999,219.05410412,2610.96757288,0.08389767
1500052800,0.08427,0.08389999,0.0839,0.08423939,764.35287211,9102.70720264,0.08396984
1500053100,0.08451001,0.08416326,0.0842394,0.08449604,85.18263884,1009.15068252,0.08441022
1500053400,0.08449604,0.0838666,0.08449604,0.08439999,223.85789878,2659.76163773,0.08416464
1500053700,0.0844,0.08404002,0.08439999,0.08424691,113.65713054,1349.64370817,0.08421269
1500054000,0.08451001,0.08410004,0.08410004,0.08451,127.27146806,1508.33301974,0.08437889
1500054300,0.08453,0.08400006,0.08451,0.08451901,119.83117934,1419.79152608,0.08440054
1500054600,0.0856,0.0845105,0.08451055,0.08525258,233.89109167,2743.54397173,0.08525144
1500054900,0.08568715,0.08500001,0.08515826,0.08568715,164.04069323,1921.4077389,0.08537526
1500055200,0.0864,0.08564205,0.08568715,0.0863302,177.14720046,2057.21118463,0.08611036
1500055500,0.086398,0.08548911,0.0863302,0.0857,151.14336864,1761.29408842,0.08581381
1500055800,0.0859999,0.08573133,0.08573133,0.0858682,91.15601903,1060.96370987,0.08591813
1500056100,0.08598999,0.08552102,0.08586325,0.08598999,72.68611855,847.75495705,0.08573953
1500056400,0.08649999,0.08569199,0.08598999,0.08623881,255.33080121,2967.64163883,0.08603828
1500056700,0.08668417,0.08623882,0.08623882,0.08668417,45.57044479,527.13607091,0.08644911
1500057000,0.0877515,0.08668005,0.08668417,0.08771113,447.21122885,5124.10055684,0.08727604
1500057300,0.088,0.08693922,0.08771113,0.08736982,453.35392854,5177.61050923,0.08756045
1500057600,0.08818999,0.08736981,0.08736982,0.088019,278.63670911,3170.62635199,0.08788065
1500057900,0.08816789,0.08779744,0.088,0.0880012,136.33362362,1548.65700651,0.08803345
1500058200,0.08825961,0.08758134,0.0880012,0.08772746,369.67858357,4203.25536449,0.08795054
1500058500,0.088,0.08765159,0.08787701,0.08765161,257.04686695,2923.46076128,0.08792554
1500058800,0.08825945,0.08765162,0.08765162,0.08819156,391.41629775,4448.0109345,0.08799805
1500059100,0.0883841,0.0871729,0.08819156,0.08719998,385.63743409,4398.09134959,0.0876829
1500059400,0.08740002,0.08661111,0.08719997,0.08661115,291.99432782,3358.58368725,0.08693972
1500059700,0.0868994,0.08648282,0.08661115,0.08677788,123.04782924,1420.16504318,0.08664333
1500060000,0.08726685,0.08668003,0.08677788,0.08726683,94.77937392,1089.77916959,0.08697117
1500060300,0.08737798,0.08694862,0.08726684,0.08697797,93.98269864,1078.16782399,0.08716889
1500060600,0.08767418,0.08697796,0.08697796,0.08767418,81.46468474,932.68028569,0.0873447
1500060900,0.08788408,0.08751071,0.08759,0.08764803,75.65050387,862.3582918,0.08772514
1500061200,0.08769993,0.08728502,0.08764803,0.08739997,69.42153378,793.68480505,0.08746738
1500061500,0.08738899,0.0868332,0.08736754,0.08688999,144.34795925,1658.5632886,0.08703192
1500061800,0.08718936,0.08686205,0.08688999,0.0869,105.28575666,1210.28470518,0.08699255
1500062100,0.0872,0.08672484,0.0869,0.08713882,33.39311972,384.11384226,0.08693547
1500062400,0.08749999,0.08675176,0.08713882,0.087311,76.7890646,881.5883207,0.08710308
1500062700,0.08747999,0.08724623,0.08731666,0.0873,110.31124349,1262.86498237,0.08734998
1500063000,0.0875,0.08689648,0.08725361,0.08745854,96.78271134,1110.82012969,0.08712725
1500063300,0.08765006,0.08745854,0.08748971,0.0875,49.76740051,568.53135793,0.08753677
1500063600,0.08765006,0.08733476,0.08754901,0.08759694,38.19326231,436.18855364,0.08756135
1500063900,0.08759694,0.08721791,0.08749402,0.08721791,11.80586746,135.13928022,0.08736073
1500064200,0.08725077,0.08695836,0.08721791,0.08707327,66.50143591,763.34242546,0.08711874
1500064500,0.08744501,0.0867579,0.08707329,0.08744501,74.8859263,860.95187956,0.08698038
1500064800,0.08788391,0.08722553,0.08744501,0.08788391,71.12564164,812.59430552,0.08752909
1500065100,0.0883,0.08786712,0.08788391,0.08794554,145.02406113,1646.29364021,0.08809124
1500065400,0.08814997,0.08794558,0.08797075,0.088005,35.24407769,400.27705517,0.0880492
1500065700,0.08812001,0.08741842,0.08810902,0.08741844,61.76108595,703.81037202,0.08775245
1500066000,0.08774141,0.08741698,0.08741844,0.08757001,53.25859288,608.06552566,0.08758693
1500066300,0.08816297,0.0875,0.08757002,0.08816296,66.56605839,757.69003608,0.08785394
1500066600,0.08868903,0.08816296,0.08816296,0.08846378,193.05973603,2182.56222392,0.08845554
1500066900,0.08868903,0.08761606,0.0884116,0.08828748,260.86624626,2953.32475947,0.08832968
1500067200,0.08828749,0.088,0.08828748,0.08806999,65.33409568,742.0467375,0.08804579
1500067500,0.08868903,0.08802,0.08807,0.088684,118.78089904,1342.00612788,0.08850995
1500067800,0.08862732,0.0884,0.08857802,0.08862732,98.5309077,1112.58950444,0.08855998
1500068100,0.08883359,0.08842167,0.08862731,0.08870503,103.5540517,1167.72500743,0.08868016
1500068400,0.08887572,0.0887001,0.08871002,0.08875,39.44723614,444.51501493,0.08874219
1500068700,0.08889289,0.08875,0.08875,0.08881201,21.38667137,240.73492663,0.08883908
1500069000,0.08889999,0.0887,0.08882075,0.08876311,107.89757516,1215.42840963,0.08877328
1500069300,0.0888,0.08860001,0.08876311,0.088699,79.42593342,895.19865628,0.08872436
1500069600,0.08880002,0.08849001,0.0886748,0.08849883,127.10034977,1434.2747122,0.08861646
1500069900,0.08866696,0.08780508,0.08849883,0.0882,142.82553583,1618.263464,0.08825851
1500070200,0.08836043,0.08798106,0.08810185,0.08836043,89.6513059,1016.47017852,0.08819865
1500070500,0.08836042,0.088,0.08833329,0.08831025,77.88513327,882.69034981,0.08823607
1500070800,0.08833299,0.08793136,0.0881624,0.08816754,69.31143684,786.39779141,0.08813788
1500071100,0.08819,0.08789845,0.08811306,0.08789854,51.47834092,584.72102499,0.08803914
1500071400,0.0880464,0.08774429,0.08799205,0.0878001,31.85396357,362.40357283,0.08789638
1500071700,0.08809549,0.08780011,0.08780011,0.08807329,143.69824688,1633.12483866,0.08798975
1500072000,0.088185,0.08791088,0.08791088,0.088185,31.13819093,353.59874279,0.0880608
1500072300,0.0883287,0.08795196,0.08818497,0.08822223,187.82345753,2132.34830527,0.08808291
1500072600,0.08832998,0.08812701,0.08822223,0.08826701,38.26038883,433.44241847,0.08827098
1500072900,0.08832998,0.08804217,0.08826701,0.08826699,45.05946075,510.45531059,0.08827307
1500073200,0.0884044,0.0881937,0.08826699,0.08832,78.69573272,890.49218799,0.08837329
1500073500,0.08857607,0.0882708,0.08827082,0.08843255,73.36047165,829.57372682,0.08843152
1500073800,0.0889,0.08839849,0.08843255,0.0888994,53.52284278,603.57738416,0.08867602
1500074100,0.089,0.08873108,0.0888994,0.089,916.17445947,10294.71266558,0.08899466
1500074400,0.08999998,0.08899999,0.08899999,0.08940925,432.31638483,4823.66075632,0.08962412
1500074700,0.08968672,0.0893,0.0893307,0.08940001,124.61369574,1394.37368311,0.08936893
1500075000,0.08941131,0.08850191,0.08941131,0.08890001,189.02904855,2122.88425433,0.0890435
1500075300,0.089001,0.08832862,0.08891599,0.08875691,66.76479567,751.91871108,0.08879257
1500075600,0.0888,0.08830783,0.08873764,0.08869999,38.11624065,429.95389115,0.08865192
1500075900,0.08918899,0.08864597,0.0888,0.08906941,68.02568389,764.65361394,0.08896274
1500076200,0.08955005,0.08906941,0.08907611,0.0895,80.98467607,906.10550565,0.08937665
1500076500,0.0895455,0.08897908,0.0895,0.0889791,53.50343904,599.7917565,0.08920335
1500076800,0.08909949,0.08897911,0.08897911,0.08901176,16.38569149,183.93313487,0.08908504
1500077100,0.089099,0.08893173,0.08904424,0.08895726,30.46370949,342.29257331,0.08899903
1500077400,0.08924997,0.08893176,0.08899989,0.08922296,32.13508022,360.81441159,0.08906262
1500077700,0.08972939,0.08922282,0.08924996,0.08938915,108.23579342,1209.39436412,0.08949586
1500078000,0.0895257,0.0893,0.08938815,0.08939,46.01424649,514.98366333,0.08935088
1500078300,0.08999998,0.0893,0.08939,0.0897,186.42963303,2077.25338708,0.08974814
1500078600,0.09029999,0.0897,0.08970003,0.09011391,329.60869694,3658.91470105,0.09008373
1500078900,0.09049,0.08966891,0.09024765,0.0897344,163.99456246,1815.81469964,0.09031459
1500079200,0.08990659,0.08966887,0.0897344,0.08966887,39.11850216,435.80338576,0.08976181
1500079500,0.08970001,0.08934344,0.0897,0.08934344,31.92755683,356.5740232,0.08953977
1500079800,0.0894242,0.08923244,0.08934344,0.08936164,49.45281756,553.71789579,0.08931049
1500080100,0.08953513,0.08925382,0.08933794,0.08928276,32.12112643,359.47415316,0.08935587
1500080400,0.08944666,0.08925382,0.08931069,0.08933449,4.91315015,55.02760354,0.08928519
1500080700,0.08991283,0.08933449,0.08933449,0.08942403,93.16706039,1038.99830902,0.08967007
1500081000,0.08949998,0.08925383,0.08942303,0.08925384,25.86491521,289.25926773,0.08941775
1500081300,0.08942476,0.08911076,0.08925384,0.08913842,60.79428372,681.25124515,0.08923915
1500081600,0.08919874,0.0888288,0.08910494,0.08882882,23.97644803,269.43599504,0.08898754
1500081900,0.08882883,0.08811754,0.0888288,0.08811754,99.5768032,1126.14646965,0.0884226
1500082200,0.08842,0.088,0.08825726,0.0883707,102.56898702,1163.08115769,0.0881873
1500082500,0.08873609,0.0883707,0.0883707,0.08862076,44.62198226,503.80232202,0.08857041
1500082800,0.0887,0.088,0.08857145,0.088,141.04995326,1599.72995362,0.0881711
1500083100,0.088,0.08730001,0.088,0.08763499,190.4141673,2174.833186,0.08755345
1500083400,0.0876349,0.08735685,0.08758193,0.0876,53.74128447,614.4043389,0.08746892
1500083700,0.088,0.08757001,0.0876,0.08799998,69.17572268,787.32918412,0.08786124
1500084000,0.08834318,0.08787005,0.08799998,0.08804707,92.21028497,1046.72229128,0.08809431
1500084300,0.0883113,0.08804707,0.08804707,0.08823527,74.24156837,842.02311052,0.08817046
1500084600,0.08853531,0.08807787,0.08830999,0.08818716,104.19746973,1179.29288522,0.08835588
1500084900,0.08840426,0.08759587,0.08818715,0.08805,195.03187006,2214.95609178,0.08805225
1500085200,0.08825912,0.0879,0.08797057,0.08812693,45.49928457,516.5996847,0.08807454
1500085500,0.0882099,0.08787046,0.08817,0.0882099,68.24851484,775.28829247,0.08802985
1500085800,0.08875996,0.08805444,0.08817257,0.088666,42.96660641,485.39293891,0.08851922
1500086100,0.0887699,0.08853,0.08866598,0.088666,28.26933667,318.66230132,0.08871252
1500086400,0.08879349,0.0880386,0.08876897,0.08817255,73.04697531,827.92396361,0.08822908
1500086700,0.08819798,0.08770004,0.08817255,0.08799534,63.10840447,717.00729585,0.0880164
1500087000,0.0882,0.08774422,0.08801001,0.08789998,40.13825594,456.10682888,0.08800187
1500087300,0.08845012,0.08774422,0.08774424,0.08833725,167.46712476,1902.1932477,0.08803896
1500087600,0.08928417,0.08824671,0.08839999,0.08882973,197.93101855,2230.49000458,0.0887388
1500087900,0.08987919,0.0887393,0.08882973,0.08963477,227.87077271,2548.42952211,0.08941615
1500088200,0.09013809,0.08901489,0.08963478,0.08901491,205.62789259,2293.65030835,0.08965093
1500088500,0.08915798,0.08816253,0.08915798,0.08829999,99.09472295,1117.50066297,0.08867531
1500088800,0.08888142,0.08820482,0.08829999,0.0886001,56.33864423,636.96905113,0.088448
1500089100,0.0890516,0.08861,0.0887255,0.08892003,17.90316827,201.71095583,0.08875654
1500089400,0.08923377,0.0889145,0.08892003,0.08911332,45.43271664,510.38919469,0.08901582
1500089700,0.08964103,0.08907017,0.08911331,0.08964102,113.36675713,1266.84237419,0.08948765
